timestamp,tag,addr,V_read,I_read,P_power_supply,health,health_status,health_error_W,status_raw,is_on,error
1785988824.91379,active_health_V20_I3,31,20.0,1.8,36.0,94.73684210526316,low_power,-4.0,1,True,
1785988824.91379,active_health_V20_I3,32,19.99,1.88,37.581199999999995,98.89789473684209,low_power,-2.4188000000000045,1,True,
1785988824.91379,active_health_V20_I3,33,20.0,1.88,37.599999999999994,98.94736842105262,low_power,-2.4000000000000057,1,True,
1785988824.91379,active_health_V20_I3,34,20.0,1.84,36.800000000000004,96.8421052631579,low_power,-3.1999999999999957,1,True,
1785988824.91379,active_health_V20_I3,35,20.01,1.99,39.819900000000004,100.0,healthy,-0.18009999999999593,1,True,
1785988824.91379,active_health_V20_I3,36,20.0,2.06,41.2,100.0,healthy,1.2000000000000028,1,True,
1785988824.91379,active_health_V20_I3,37,20.01,2.0,40.02,100.0,healthy,0.020000000000003126,1,True,
1785988824.91379,active_health_V20_I3,38,19.99,1.85,36.9815,97.31973684210526,low_power,-3.018500000000003,1,True,
1785988824.91379,active_health_V20_I3,39,20.0,1.96,39.2,100.0,healthy,-0.7999999999999972,1,True,
1785988824.91379,active_health_V20_I3,40,19.99,1.97,39.3803,100.0,healthy,-0.6197000000000017,1,True,
1785988824.91379,active_health_V20_I3,41,19.99,1.78,35.5822,93.63736842105264,low_power,-4.4178,1,True,
1785988824.91379,active_health_V20_I3,42,19.99,1.91,38.180899999999994,100.0,healthy,-1.819100000000006,1,True,
1785988824.91379,active_health_V20_I3,43,20.01,1.91,38.219100000000005,100.0,healthy,-1.7808999999999955,1,True,
1785988824.91379,active_health_V20_I3,44,19.99,1.76,35.182399999999994,92.58526315789472,low_power,-4.817600000000006,1,True,
1785988824.91379,active_health_V20_I3,45,20.01,1.97,39.419700000000006,100.0,healthy,-0.580299999999994,1,True,
1785988824.91379,active_health_V20_I3,46,19.99,1.79,35.7821,94.16342105263158,low_power,-4.2179,1,True,
1785988824.91379,active_health_V20_I3,47,20.0,1.86,37.2,97.89473684210527,low_power,-2.799999999999997,1,True,
1785988824.91379,active_health_V20_I3,48,19.99,1.7,33.983,89.42894736842105,low_power,-6.017000000000003,1,True,
1785988824.91379,active_health_V20_I3,49,20.0,1.89,37.8,99.4736842105263,low_power,-2.200000000000003,1,True,
1785988824.91379,active_health_V20_I3,50,20.0,2.09,41.8,100.0,healthy,1.7999999999999972,1,True,
1785988824.91379,active_health_V20_I3,51,7.46,2.99,22.305400000000002,58.69842105263159,low_power,-17.694599999999998,1,True,
1785988824.91379,active_health_V20_I3,52,7.61,3.0,22.830000000000002,60.078947368421055,low_power,-17.169999999999998,1,True,
1785988824.91379,active_health_V20_I3,53,7.48,3.32,24.8336,65.35157894736842,low_power,-15.1664,1,True,
1785988824.91379,active_health_V20_I3,54,9.4,3.01,28.294,74.4578947368421,low_power,-11.706,1,True,
1785988824.91379,active_health_V20_I3,55,12.79,3.0,38.37,100.0,healthy,-1.6300000000000026,1,True,
1785988824.91379,active_health_V20_I3,56,7.68,3.0,23.04,60.63157894736842,low_power,-16.96,1,True,
1785988824.91379,active_health_V20_I3,57,4.55,3.0,13.649999999999999,35.92105263157894,low_power,-26.35,1,True,
1785988824.91379,active_health_V20_I3,58,11.57,3.01,34.8257,91.64657894736841,low_power,-5.174300000000002,1,True,
1785988824.91379,active_health_V20_I3,59,11.25,3.0,33.75,88.8157894736842,low_power,-6.25,1,True,
1785988824.91379,active_health_V20_I3,60,11.99,3.0,35.97,94.65789473684211,low_power,-4.030000000000001,1,True,
1785988824.91379,active_health_V20_I3,61,9.53,2.99,28.4947,74.98605263157896,low_power,-11.505299999999998,1,True,
1785988824.91379,active_health_V20_I3,62,10.42,3.01,31.364199999999997,82.53736842105262,low_power,-8.635800000000003,1,True,
1785988824.91379,active_health_V20_I3,63,9.15,3.0,27.450000000000003,72.23684210526316,low_power,-12.549999999999997,1,True,
1785988824.91379,active_health_V20_I3,64,7.38,3.0,22.14,58.26315789473684,low_power,-17.86,1,True,
1785988824.91379,active_health_V20_I3,65,10.58,3.24,34.2792,90.20842105263158,low_power,-5.720799999999997,1,True,
1785988824.91379,active_health_V20_I3,66,3.22,3.0,9.66,25.42105263157895,low_power,-30.34,1,True,
1785988824.91379,active_health_V20_I3,67,6.98,3.01,21.0098,55.288947368421056,low_power,-18.9902,1,True,
1785988824.91379,active_health_V20_I3,68,11.03,3.28,36.178399999999996,95.20631578947368,low_power,-3.8216000000000037,1,True,
1785988824.91379,active_health_V20_I3,69,10.2,2.99,30.498,80.2578947368421,low_power,-9.501999999999999,1,True,
1785988824.91379,active_health_V20_I3,70,19.99,0.0,0.0,0.0,near_zero_power,-40.0,1,True,
1785988824.91379,active_health_V20_I3,71,7.21,3.35,24.1535,63.56184210526315,low_power,-15.846499999999999,1,True,
1785988824.91379,active_health_V20_I3,72,11.28,3.28,36.9984,97.36421052631579,low_power,-3.0016000000000034,1,True,
1785988824.91379,active_health_V20_I3,73,7.45,3.0,22.35,58.81578947368421,low_power,-17.65,1,True,
1785988824.91379,active_health_V20_I3,74,3.97,3.0,11.91,31.342105263157894,low_power,-28.09,1,True,
1785988824.91379,active_health_V20_I3,75,7.93,3.0,23.79,62.60526315789474,low_power,-16.21,1,True,
1785988824.91379,active_health_V20_I3,76,7.29,2.99,21.7971,57.360789473684214,low_power,-18.2029,1,True,
1785988824.91379,active_health_V20_I3,77,6.85,3.01,20.618499999999997,54.25921052631579,low_power,-19.381500000000003,1,True,
1785988824.91379,active_health_V20_I3,78,7.5,3.0,22.5,59.21052631578947,low_power,-17.5,1,True,
1785988824.91379,active_health_V20_I3,79,10.12,3.22,32.5864,85.75368421052632,low_power,-7.413600000000002,1,True,
1785988824.91379,active_health_V20_I3,80,7.32,3.2,23.424000000000003,61.642105263157895,low_power,-16.575999999999997,1,True,
1785988824.91379,active_health_V20_I3,81,9.18,3.0,27.54,72.47368421052632,low_power,-12.46,1,True,
1785988824.91379,active_health_V20_I3,82,9.85,3.25,32.012499999999996,84.24342105263156,low_power,-7.987500000000004,1,True,
1785988824.91379,active_health_V20_I3,83,10.5,3.31,34.755,91.46052631578948,low_power,-5.244999999999997,1,True,
1785988824.91379,active_health_V20_I3,84,7.7,3.0,23.1,60.78947368421053,low_power,-16.9,1,True,
1785988824.91379,active_health_V20_I3,85,10.65,3.34,35.571,93.6078947368421,low_power,-4.429000000000002,1,True,
1785988824.91379,active_health_V20_I3,86,7.87,3.0,23.61,62.13157894736842,low_power,-16.39,1,True,
1785988824.91379,active_health_V20_I3,87,9.95,3.24,32.238,84.83684210526316,low_power,-7.7620000000000005,1,True,
1785988824.91379,active_health_V20_I3,88,7.3,3.21,23.433,61.665789473684214,low_power,-16.567,1,True,
1785988824.91379,active_health_V20_I3,89,7.31,3.01,22.003099999999996,57.90289473684209,low_power,-17.996900000000004,1,True,
1785988824.91379,active_health_V20_I3,90,11.49,3.0,34.47,90.71052631578948,low_power,-5.530000000000001,1,True,
1785988824.91379,active_health_V20_I3,91,19.99,1.8,35.982,94.68947368421053,low_power,-4.018000000000001,1,True,
